tick_global,waypoint_index,target_x,target_y,gps_x,gps_y,gps_z,distance_to_target,arrived,timeout
4229,3,25.0,-25.0,0.4090052843093872,-26.24517250061035,0.170940101146698,24.6225,False,False
4230,3,25.0,-25.0,0.4588588774204254,-26.242639541625977,0.17100761830806732,24.5726,False,False
4231,3,25.0,-25.0,0.5087125301361084,-26.24010467529297,0.1710931807756424,24.5227,False,False
4232,3,25.0,-25.0,0.5585662126541138,-26.237571716308594,0.171194925904274,24.4727,False,False
4233,3,25.0,-25.0,0.6084199547767639,-26.235036849975586,0.17125238478183746,24.4228,False,False
4234,3,25.0,-25.0,0.6582738161087036,-26.23250389099121,0.17126993834972382,24.3729,False,False
4235,3,25.0,-25.0,0.7081277370452881,-26.229970932006836,0.1712515503168106,24.323,False,False
4236,3,25.0,-25.0,0.7579817175865173,-26.22743797302246,0.17120076715946198,24.2731,False,False
4237,3,25.0,-25.0,0.8078357577323914,-26.224903106689453,0.17117959260940552,24.2232,False,False
4238,3,25.0,-25.0,0.8576897978782654,-26.222370147705078,0.17118501663208008,24.1732,False,False
4239,3,25.0,-25.0,0.9075438976287842,-26.219837188720703,0.17121431231498718,24.1233,False,False
4240,3,25.0,-25.0,0.9573980569839478,-26.217304229736328,0.17126506567001343,24.0734,False,False
4241,3,25.0,-25.0,1.0072522163391113,-26.214771270751953,0.17133507132530212,24.0235,False,False
4242,3,25.0,-25.0,1.0571064949035645,-26.212238311767578,0.17136356234550476,23.9736,False,False
4243,3,25.0,-25.0,1.1069607734680176,-26.209707260131836,0.17135466635227203,23.9236,False,False
4244,3,25.0,-25.0,1.1568151712417603,-26.20717430114746,0.17137086391448975,23.8737,False,False
4245,3,25.0,-25.0,1.206669569015503,-26.204641342163086,0.17140960693359375,23.8238,False,False
4246,3,25.0,-25.0,1.2565240859985352,-26.20210838317871,0.17140980064868927,23.7739,False,False
4247,3,25.0,-25.0,1.3063786029815674,-26.19957733154297,0.17143404483795166,23.724,False,False
4248,3,25.0,-25.0,1.3562331199645996,-26.197044372558594,0.17147992551326752,23.674,False,False
4249,3,25.0,-25.0,1.4060877561569214,-26.19451332092285,0.17148639261722565,23.6241,False,False
4250,3,25.0,-25.0,1.4559423923492432,-26.19198226928711,0.17145739495754242,23.5742,False,False
4251,3,25.0,-25.0,1.5057971477508545,-26.189449310302734,0.17145521938800812,23.5243,False,False
4252,3,25.0,-25.0,1.5556519031524658,-26.186918258666992,0.17147713899612427,23.4744,False,False
4253,3,25.0,-25.0,1.6055066585540771,-26.18438720703125,0.17152069509029388,23.4245,False,False
4254,3,25.0,-25.0,1.655361533164978,-26.181856155395508,0.17158371210098267,23.3745,False,False
4255,3,25.0,-25.0,1.705216407775879,-26.179325103759766,0.17160536348819733,23.3246,False,False
4256,3,25.0,-25.0,1.7550714015960693,-26.176794052124023,0.17158979177474976,23.2747,False,False
4257,3,25.0,-25.0,1.8049263954162598,-26.17426300048828,0.17159946262836456,23.2248,False,False
4258,3,25.0,-25.0,1.8547813892364502,-26.17173194885254,0.1716318130493164,23.1749,False,False
4259,3,25.0,-25.0,1.9046365022659302,-26.169200897216797,0.1715669333934784,23.1249,False,False
4260,3,25.0,-25.0,1.9544916152954102,-26.166671752929688,0.17153213918209076,23.075,False,False
4261,3,25.0,-25.0,2.0043468475341797,-26.164140701293945,0.17152436077594757,23.0251,False,False
4262,3,25.0,-25.0,2.054202079772949,-26.161611557006836,0.17154087126255035,22.9752,False,False
4263,3,25.0,-25.0,2.1040573120117188,-26.159080505371094,0.17152039706707,22.9253,False,False
4264,3,25.0,-25.0,2.1539127826690674,-26.156551361083984,0.17146660387516022,22.8753,False,False
4265,3,25.0,-25.0,2.203768014907837,-26.154020309448242,0.17144159972667694,22.8254,False,False
4266,3,25.0,-25.0,2.2536234855651855,-26.151491165161133,0.171442449092865,22.7755,False,False
4267,3,25.0,-25.0,2.303478956222534,-26.148962020874023,0.17146654427051544,22.7256,False,False
4268,3,25.0,-25.0,2.353334426879883,-26.146432876586914,0.17145273089408875,22.6757,False,False
4269,3,25.0,-25.0,2.4031898975372314,-26.143901824951172,0.17140474915504456,22.6257,False,False
4270,3,25.0,-25.0,2.453045606613159,-26.141372680664062,0.171384796500206,22.5758,False,False
4271,3,25.0,-25.0,2.502901077270508,-26.138843536376953,0.17139004170894623,22.5259,False,False
4272,3,25.0,-25.0,2.5527567863464355,-26.136316299438477,0.17141792178153992,22.476,False,False
4273,3,25.0,-25.0,2.6026124954223633,-26.133787155151367,0.1714073270559311,22.4261,False,False
4274,3,25.0,-25.0,2.652468204498291,-26.131258010864258,0.17136208713054657,22.3761,False,False
4275,3,25.0,-25.0,2.702324151992798,-26.12872886657715,0.17128564417362213,22.3262,False,False
4276,3,25.0,-25.0,2.7521798610687256,-26.126201629638672,0.17123989760875702,22.2763,False,False
4277,3,25.0,-25.0,2.8020358085632324,-26.123672485351562,0.17122171819210052,22.2264,False,False
4278,3,25.0,-25.0,2.85189151763916,-26.121143341064453,0.1712283194065094,22.1765,False,False
4279,3,25.0,-25.0,2.901747465133667,-26.118616104125977,0.17125719785690308,22.1265,False,False
4280,3,25.0,-25.0,2.951603412628174,-26.1160888671875,0.1713060885667801,22.0766,False,False
4281,3,25.0,-25.0,3.0014593601226807,-26.11355972290039,0.17131415009498596,22.0267,False,False
4282,3,25.0,-25.0,3.0513155460357666,-26.111032485961914,0.1712854653596878,21.9768,False,False
4283,3,25.0,-25.0,3.1011714935302734,-26.108505249023438,0.17122365534305573,21.9269,False,False
4284,3,25.0,-25.0,3.1510276794433594,-26.10597801208496,0.17119082808494568,21.8769,False,False
4285,3,25.0,-25.0,3.2008838653564453,-26.10344886779785,0.17118403315544128,21.827,False,False
4286,3,25.0,-25.0,3.2507400512695312,-26.100921630859375,0.17120064795017242,21.7771,False,False
4287,3,25.0,-25.0,3.300596237182617,-26.0983943939209,0.17123828828334808,21.7272,False,False
4288,3,25.0,-25.0,3.350452423095703,-26.095867156982422,0.1712360382080078,21.6773,False,False
4289,3,25.0,-25.0,3.400308847427368,-26.093341827392578,0.17119784653186798,21.6273,False,False
4290,3,25.0,-25.0,3.450165271759033,-26.0908145904541,0.1711272895336151,21.5774,False,False
4291,3,25.0,-25.0,3.500021457672119,-26.088287353515625,0.171086385846138,21.5275,False,False
4292,3,25.0,-25.0,3.549877882003784,-26.08576011657715,0.17107214033603668,21.4776,False,False
4293,3,25.0,-25.0,3.599734306335449,-26.083234786987305,0.17108184099197388,21.4277,False,False
4294,3,25.0,-25.0,3.6495907306671143,-26.080707550048828,0.17111307382583618,21.3777,False,False
4295,3,25.0,-25.0,3.6994471549987793,-26.07818031311035,0.1711636483669281,21.3278,False,False
4296,3,25.0,-25.0,3.7493038177490234,-26.075654983520508,0.17117281258106232,21.2779,False,False
4297,3,25.0,-25.0,3.7991602420806885,-26.07312774658203,0.17114469408988953,21.228,False,False
4298,3,25.0,-25.0,3.8490169048309326,-26.070602416992188,0.1710829734802246,21.1781,False,False
4299,3,25.0,-25.0,3.8988735675811768,-26.068077087402344,0.17099100351333618,21.1281,False,False
4300,3,25.0,-25.0,3.948730230331421,-26.065549850463867,0.17093059420585632,21.0782,False,False
4301,3,25.0,-25.0,3.998586893081665,-26.063024520874023,0.17089855670928955,21.0283,False,False
4302,3,25.0,-25.0,4.048443794250488,-26.06049919128418,0.17089201509952545,20.9784,False,False
4303,3,25.0,-25.0,4.098300457000732,-26.057973861694336,0.1709083914756775,20.9285,False,False
4304,3,25.0,-25.0,4.148157119750977,-26.05544662475586,0.17094537615776062,20.8785,False,False
4305,3,25.0,-25.0,4.198013782501221,-26.052921295166016,0.1710008829832077,20.8286,False,False
4306,3,25.0,-25.0,4.247870922088623,-26.050395965576172,0.17107301950454712,20.7787,False,False
4307,3,25.0,-25.0,4.297727584838867,-26.047870635986328,0.17110130190849304,20.7288,False,False
4308,3,25.0,-25.0,4.347584247589111,-26.045345306396484,0.17103131115436554,20.6789,False,False
4309,3,25.0,-25.0,4.397441387176514,-26.04281997680664,0.1709316521883011,20.6289,False,False
4310,3,25.0,-25.0,4.447298526763916,-26.04029655456543,0.1708640605211258,20.579,False,False
4311,3,25.0,-25.0,4.497155666351318,-26.037771224975586,0.17082533240318298,20.5291,False,False
4312,3,25.0,-25.0,4.5470123291015625,-26.035245895385742,0.17081253230571747,20.4792,False,False
4313,3,25.0,-25.0,4.596869468688965,-26.0327205657959,0.17082303762435913,20.4292,False,False
4314,3,25.0,-25.0,4.646726608276367,-26.030195236206055,0.17085450887680054,20.3793,False,False
4315,3,25.0,-25.0,4.6965837478637695,-26.027671813964844,0.17090481519699097,20.3294,False,False
4316,3,25.0,-25.0,4.746440410614014,-26.025146484375,0.1709720343351364,20.2795,False,False
4317,3,25.0,-25.0,4.796297550201416,-26.022621154785156,0.17099568247795105,20.2296,False,False
4318,3,25.0,-25.0,4.846154689788818,-26.020097732543945,0.17092128098011017,20.1796,False,False
4319,3,25.0,-25.0,4.896012306213379,-26.0175724029541,0.17081741988658905,20.1297,False,False
4320,3,25.0,-25.0,4.945869445800781,-26.01504898071289,0.170745849609375,20.0798,False,False
4321,3,25.0,-25.0,4.995726585388184,-26.012523651123047,0.17070330679416656,20.0299,False,False
4322,3,25.0,-25.0,5.045584201812744,-26.010000228881836,0.17068685591220856,19.98,False,False
4323,3,25.0,-25.0,5.0954413414001465,-26.007474899291992,0.17069387435913086,19.93,False,False
4324,3,25.0,-25.0,5.145298480987549,-26.00495147705078,0.17072197794914246,19.8801,False,False
4325,3,25.0,-25.0,5.195155620574951,-26.00242805480957,0.17076903581619263,19.8302,False,False
4326,3,25.0,-25.0,5.245013236999512,-25.999902725219727,0.17083314061164856,19.7803,False,False
4327,3,25.0,-25.0,5.294870376586914,-25.997379302978516,0.17085376381874084,19.7304,False,False
4328,3,25.0,-25.0,5.344727993011475,-25.994855880737305,0.1708352267742157,19.6804,False,False
4329,3,25.0,-25.0,5.394585609436035,-25.992332458496094,0.1707814633846283,19.6305,False,False
4330,3,25.0,-25.0,5.4444427490234375,-25.98980712890625,0.17075474560260773,19.5806,False,False
4331,3,25.0,-25.0,5.494300365447998,-25.98728370666504,0.1707523614168167,19.5307,False,False
4332,3,25.0,-25.0,5.544157981872559,-25.984760284423828,0.17077185213565826,19.4807,False,False
4333,3,25.0,-25.0,5.594015121459961,-25.982236862182617,0.17075221240520477,19.4308,False,False
4334,3,25.0,-25.0,5.6438727378845215,-25.979713439941406,0.17075613141059875,19.3809,False,False
4335,3,25.0,-25.0,5.693730354309082,-25.977188110351562,0.17072245478630066,19.331,False,False
4336,3,25.0,-25.0,5.743587970733643,-25.97466468811035,0.17071370780467987,19.2811,False,False
4337,3,25.0,-25.0,5.793445587158203,-25.97214126586914,0.17072737216949463,19.2311,False,False
4338,3,25.0,-25.0,5.843303203582764,-25.96961784362793,0.17076121270656586,19.1812,False,False
4339,3,25.0,-25.0,5.893160820007324,-25.96709442138672,0.1707543581724167,19.1313,False,False
4340,3,25.0,-25.0,5.943018436431885,-25.964570999145508,0.17071089148521423,19.0814,False,False
4341,3,25.0,-25.0,5.992876052856445,-25.962047576904297,0.1706344485282898,19.0315,False,False
4342,3,25.0,-25.0,6.042734146118164,-25.959524154663086,0.17058712244033813,18.9815,False,False
4343,3,25.0,-25.0,6.092591762542725,-25.957000732421875,0.17056596279144287,18.9316,False,False
4344,3,25.0,-25.0,6.142449378967285,-25.954477310180664,0.17056836187839508,18.8817,False,False
4345,3,25.0,-25.0,6.192306995391846,-25.951953887939453,0.17059190571308136,18.8318,False,False
4346,3,25.0,-25.0,6.2421650886535645,-25.949430465698242,0.17063449323177338,18.7818,False,False
4347,3,25.0,-25.0,6.292022705078125,-25.946908950805664,0.17069418728351593,18.7319,False,False
4348,3,25.0,-25.0,6.3418803215026855,-25.944385528564453,0.17071044445037842,18.682,False,False
4349,3,25.0,-25.0,6.391738414764404,-25.941862106323242,0.17068763077259064,18.6321,False,False
4350,3,25.0,-25.0,6.441596031188965,-25.93933868408203,0.170629620552063,18.5822,False,False
4351,3,25.0,-25.0,6.491454124450684,-25.93681526184082,0.17059871554374695,18.5322,False,False
4352,3,25.0,-25.0,6.541312217712402,-25.93429183959961,0.17059221863746643,18.4823,False,False
4353,3,25.0,-25.0,6.591169834136963,-25.9317684173584,0.17060762643814087,18.4324,False,False
4354,3,25.0,-25.0,6.641027927398682,-25.92924690246582,0.17064276337623596,18.3825,False,False
4355,3,25.0,-25.0,6.690885543823242,-25.92672348022461,0.17063681781291962,18.3326,False,False
4356,3,25.0,-25.0,6.740743637084961,-25.9242000579834,0.17059390246868134,18.2826,False,False
4357,3,25.0,-25.0,6.79060173034668,-25.921676635742188,0.17057649791240692,18.2327,False,False
4358,3,25.0,-25.0,6.840459823608398,-25.919153213500977,0.17058204114437103,18.1828,False,False
4359,3,25.0,-25.0,6.890317916870117,-25.9166316986084,0.17060819268226624,18.1329,False,False
4360,3,25.0,-25.0,6.940175533294678,-25.914108276367188,0.17059411108493805,18.0829,False,False
4361,3,25.0,-25.0,6.9900336265563965,-25.911584854125977,0.17054380476474762,18.033,False,False
4362,3,25.0,-25.0,7.039891719818115,-25.909061431884766,0.1705196648836136,17.9831,False,False
4363,3,25.0,-25.0,7.089749813079834,-25.906539916992188,0.17051906883716583,17.9332,False,False
4364,3,25.0,-25.0,7.139607906341553,-25.904016494750977,0.17053964734077454,17.8833,False,False
4365,3,25.0,-25.0,7.1894659996032715,-25.901493072509766,0.17057925462722778,17.8333,False,False
4366,3,25.0,-25.0,7.23932409286499,-25.898969650268555,0.17057718336582184,17.7834,False,False
4367,3,25.0,-25.0,7.289182186126709,-25.896448135375977,0.17053759098052979,17.7335,False,False
4368,3,25.0,-25.0,7.339040756225586,-25.893924713134766,0.17046423256397247,17.6836,False,False
4369,3,25.0,-25.0,7.388898849487305,-25.891401290893555,0.17041924595832825,17.6336,False,False
4370,3,25.0,-25.0,7.438756942749023,-25.888879776000977,0.17039979994297028,17.5837,False,False
4371,3,25.0,-25.0,7.488615036010742,-25.886356353759766,0.17040331661701202,17.5338,False,False
4372,3,25.0,-25.0,7.538473129272461,-25.883832931518555,0.17042748630046844,17.4839,False,False
4373,3,25.0,-25.0,7.588331699371338,-25.881309509277344,0.1704702228307724,17.434,False,False
4374,3,25.0,-25.0,7.638189792633057,-25.878787994384766,0.17052966356277466,17.384,False,False
4375,3,25.0,-25.0,7.688047885894775,-25.876264572143555,0.1705453097820282,17.3341,False,False
4376,3,25.0,-25.0,7.737905979156494,-25.873741149902344,0.170521542429924,17.2842,False,False
4377,3,25.0,-25.0,7.787764549255371,-25.871219635009766,0.17046229541301727,17.2343,False,False
4378,3,25.0,-25.0,7.83762264251709,-25.868696212768555,0.17042991518974304,17.1843,False,False
4379,3,25.0,-25.0,7.887481212615967,-25.866172790527344,0.17042167484760284,17.1344,False,False
4380,3,25.0,-25.0,7.9373393058776855,-25.863649368286133,0.17043517529964447,17.0845,False,False
4381,3,25.0,-25.0,7.9871978759765625,-25.861127853393555,0.17046821117401123,17.0346,False,False
4382,3,25.0,-25.0,8.037055969238281,-25.858604431152344,0.17046001553535461,16.9847,False,False
4383,3,25.0,-25.0,8.0869140625,-25.856081008911133,0.17041470110416412,16.9347,False,False
4384,3,25.0,-25.0,8.136773109436035,-25.853559494018555,0.17039479315280914,16.8848,False,False
4385,3,25.0,-25.0,8.186631202697754,-25.851036071777344,0.17039771378040314,16.8349,False,False
4386,3,25.0,-25.0,8.236489295959473,-25.848512649536133,0.17042116820812225,16.785,False,False
4387,3,25.0,-25.0,8.286347389221191,-25.845989227294922,0.17046310007572174,16.735,False,False
4388,3,25.0,-25.0,8.336206436157227,-25.843467712402344,0.17046283185482025,16.6851,False,False
4389,3,25.0,-25.0,8.386064529418945,-25.840944290161133,0.17042459547519684,16.6352,False,False
4390,3,25.0,-25.0,8.43592357635498,-25.838420867919922,0.17035217583179474,16.5853,False,False
4391,3,25.0,-25.0,8.4857816696167,-25.83589744567871,0.17030778527259827,16.5354,False,False
4392,3,25.0,-25.0,8.535639762878418,-25.833375930786133,0.17028860747814178,16.4854,False,False
4393,3,25.0,-25.0,8.585498809814453,-25.830852508544922,0.17029209434986115,16.4355,False,False
4394,3,25.0,-25.0,8.635356903076172,-25.82832908630371,0.1703159660100937,16.3856,False,False
4395,3,25.0,-25.0,8.68521499633789,-25.825807571411133,0.17035819590091705,16.3357,False,False
4396,3,25.0,-25.0,8.735074043273926,-25.823284149169922,0.1704169064760208,16.2857,False,False
4397,3,25.0,-25.0,8.784932136535645,-25.82076072692871,0.17043164372444153,16.2358,False,False
