tick_global,waypoint_index,wp_ticks,sv0_target_cell,sv0_target_world,sv0_loc_x,sv0_loc_y,sv0_loc_z,sv0_proj_row,sv0_proj_col,sv0_dist_m,sv0_heading_deg,sv0_t_heading_deg,sv0_err_deg,sv0_cmd_l,sv0_cmd_r,sv0_arrived,sv0_timeout,sv1_target_cell,sv1_target_world,sv1_loc_x,sv1_loc_y,sv1_loc_z,sv1_proj_row,sv1_proj_col,sv1_dist_m,sv1_heading_deg,sv1_t_heading_deg,sv1_err_deg,sv1_cmd_l,sv1_cmd_r,sv1_arrived,sv1_timeout,inter_vessel_distance_m
306,3,67,"[40, 35]","[-50.0, 0.0]",-43.444644927978516,0.9297959208488464,0.207615926861763,40,36,6.620966740190209,166.81829833984375,188.07284778168034,21.254549441836588,2366.222382038113,7114.534302524147,False,False,"[40, 45]","[50.0, 0.0]",44.244346618652344,0.959680438041687,0.16981996595859528,40,44,5.835112028862737,17.45211410522461,350.5337563641158,-26.91835774110882,7162.521564254075,1148.902725059805,False,False,87.68899663897099
307,3,68,"[40, 35]","[-50.0, 0.0]",-43.589298248291016,0.9384331107139587,0.2072935849428177,40,36,6.479024128111341,165.95367431640625,188.3281146563463,22.374440339940037,2133.0890687820165,7131.5870172363275,False,False,"[40, 45]","[50.0, 0.0]",44.37786865234375,1.0146151781082153,0.1694999635219574,40,44,5.712950625547769,17.019227981567383,349.77005176508186,-27.249176216485466,7128.394966739914,1040.870570787241,False,False,87.96719988854666
308,3,69,"[40, 35]","[-50.0, 0.0]",-43.73394775390625,0.949760377407074,0.20693407952785492,40,36,6.337622229611745,165.1106719970703,188.6188528545305,23.50818085746019,1897.5762117431505,7149.354222840547,False,False,"[40, 45]","[50.0, 0.0]",44.51008605957031,1.067786693572998,0.16917550563812256,40,44,5.592792102009137,16.57724380493164,348.9934078119188,-27.583835993012826,7095.73214389203,933.4440362671548,False,False,88.24411274348732
309,3,70,"[40, 35]","[-50.0, 0.0]",-43.878536224365234,0.9637221097946167,0.20653794705867767,40,36,6.196860419705742,164.28878784179688,188.9468282781865,24.658040436389626,1659.446026765219,7168.105133387919,False,False,"[40, 45]","[50.0, 0.0]",44.640647888183594,1.1191283464431763,0.16881605982780457,40,44,5.474952357257879,16.121715545654297,348.20510805607046,-27.91660748958384,7064.252227933667,827.6222544277898,False,False,88.51932052975613
310,3,71,"[40, 35]","[-50.0, 0.0]",-44.02301788330078,0.9802622199058533,0.20610548555850983,40,36,6.056833268558498,163.48745727539062,189.31394572995572,25.826488454565094,1418.4213349373258,7188.11423427125,False,False,"[40, 45]","[50.0, 0.0]",44.76924133300781,1.1685872077941895,0.16845367848873138,40,44,5.359704496941423,15.648394584655762,347.40652958507616,-28.241864999579605,7033.657018795157,724.3638201210942,False,False,88.79245893113446
311,3,72,"[40, 35]","[-50.0, 0.0]",-44.16695022583008,0.9992104172706604,0.20560599863529205,40,36,5.918014120118841,162.70973205566406,189.72050790240007,27.01077584673601,1175.177788361054,7209.443030520448,False,False,"[40, 45]","[50.0, 0.0]",44.895591735839844,1.216124176979065,0.16805939376354218,40,44,5.247279460926348,15.153240203857422,346.599122641906,-28.554117561951443,7003.633606251829,624.5825155946955,False,False,89.06280611037005
312,3,73,"[40, 35]","[-50.0, 0.0]",-44.309173583984375,1.0201598405838013,0.2049509584903717,40,36,5.781542302669869,161.96559143066406,190.1631176658519,28.197526235187837,932.3062379852863,7231.6940616205975,False,False,"[40, 45]","[50.0, 0.0]",45.019474029541016,1.261712670326233,0.16766707599163055,40,45,5.1378553701790945,14.632465362548828,345.78436895181636,-28.848096410732467,6973.855798189143,529.1292023486294,False,False,89.3289742033958
313,3,74,"[40, 35]","[-50.0, 0.0]",-44.44865798950195,1.0427067279815674,0.20412015914916992,40,36,5.648418844074731,161.2647705078125,190.63790128384892,29.37313077603642,692.3908565014858,7254.411255358607,False,False,"[40, 45]","[50.0, 0.0]",45.14069747924805,1.3053382635116577,0.16724979877471924,40,45,5.031573210276674,14.08257007598877,344.96378965462543,-29.11878042136334,6943.993372890049,438.7953886589821,False,False,89.58974042059448
314,3,75,"[40, 35]","[-50.0, 0.0]",-44.58449172973633,1.0664544105529785,0.20303820073604584,40,36,5.519515815276022,160.61660766601562,191.14047998756914,30.52387232155351,457.98992652745756,7277.088454136727,False,False,"[40, 45]","[50.0, 0.0]",45.259117126464844,1.346997618675232,0.16678492724895477,40,45,4.92852645374819,13.500358581542969,344.1388904069839,-29.361468174559093,6913.712415906526,354.29746722703385,True,False,89.84404686342715
315,3,76,"[40, 35]","[-50.0, 0.0]",-44.71589660644531,1.0910186767578125,0.2016398012638092,40,36,5.395560251429924,160.02996826171875,191.6660332297152,31.636064967996447,231.60159641949122,7299.166346069061,False,False,"[40, 45]","[50.0, 0.0]",45.374629974365234,1.3866976499557495,0.1662537306547165,40,45,4.828765706309777,12.882973670959473,343.31113616777384,-29.571837503185634,6882.6819091342795,276.27000135407434,True,False,90.09101179175936
316,3,77,"[40, 35]","[-50.0, 0.0]",-44.842227935791016,1.1160335540771484,0.19992855191230774,40,36,5.277134029012403,159.51316833496094,192.20937862252651,32.69621028756558,15.634636304736432,7320.038123568242,False,False,"[40, 45]","[50.0, 0.0]",45.4871711730957,1.4244544506072998,0.16570007801055908,40,45,4.7323032978448625,12.227906227111816,342.481929077529,-29.745977149582814,6850.578214523361,205.26313633817153,True,False,90.32992564384165
317,3,78,"[40, 35]","[-50.0, 0.0]",-44.962947845458984,1.1411577463150024,0.197970911860466,40,36,5.164700902234419,159.07383728027344,192.76503148689787,33.69119420662443,-187.61470935088164,7339.070318929888,False,False,"[40, 45]","[50.0, 0.0]",45.596717834472656,1.4602928161621094,0.16510653495788574,40,45,4.6391107917558765,11.533018112182617,341.65255119371574,-29.88046691846688,6817.0900176718515,141.7296367375643,True,False,90.56022799912661
318,3,79,"[40, 35]","[-50.0, 0.0]",-45.07765579223633,1.1660799980163574,0.1957143247127533,40,35,5.058578363678712,158.71890258789062,193.32741486429518,34.608512276404554,-376.015377998865,7355.6004740348935,False,False,"[40, 45]","[50.0, 0.0]",45.70328140258789,1.49424409866333,0.16451823711395264,40,45,4.549126963686248,10.79654598236084,340.8241648064275,-29.97238117593332,6781.9224847102005,86.02826157027994,True,False,90.78153033325431
319,3,80,"[40, 35]","[-50.0, 0.0]",-45.18606185913086,1.1905248165130615,0.19335274398326874,40,35,4.95896660231223,158.4544219970703,193.89097778838968,35.436555791319364,-547.6370239824419,7368.965524819959,True,False,"[40, 45]","[50.0, 0.0]",45.80691146850586,1.5263457298278809,0.1639191061258316,40,45,4.462255340061962,10.017112731933594,339.99775197466386,-30.019360757269737,6744.801900651439,38.41233830474812,True,False,90.9935930200024
