tick_global,waypoint_index,target_row,target_col,target_x,target_y,location_x,location_y,location_z,gps_x,gps_y,gps_z,projected_row,projected_col,distance_to_target_m,arrived,timeout,algorithm_step,target_proxy_x,target_proxy_y,target_proxy_z,sv_command_0,sv_command_1,sv_heading_deg,sv_target_heading_deg,sv_heading_error_deg,sv_control_scheme,target_control_scheme
3160,0,18,37,-15.0,110.0,-14.650030136108398,114.82431030273438,0.18069519102573395,-14.650030136108398,114.82431030273438,0.18069519102573395,17,37,4.836987575206426,False,False,53,-54.42327117919922,74.35623168945312,0.165579155087471,1327.4802527928855,8000.0,235.6997833251953,265.8508612715622,30.15107794636691,0,1
3161,0,18,37,-15.0,110.0,-14.711939811706543,114.70630645751953,0.1809798926115036,-14.711939811706543,114.70630645751953,0.1809798926115036,17,37,4.715113905747103,False,False,53,-54.40048599243164,74.35954284667969,0.1655508577823639,1025.0551532561158,8000.0,234.98615264892578,266.4974510721048,31.511298423179028,0,1
3162,0,18,37,-15.0,110.0,-14.774805068969727,114.58978271484375,0.18145602941513062,-14.774805068969727,114.58978271484375,0.18145602941513062,17,37,4.595303921008947,False,False,53,-54.37781524658203,74.36283111572266,0.16554902493953705,722.5483698327976,8000.0,234.3109588623047,267.19106955421967,32.88011069191498,0,1
3163,0,18,37,-15.0,110.0,-14.837777137756348,114.47591400146484,0.18202684819698334,-14.837777137756348,114.47591400146484,0.18202684819698334,17,37,4.478852800164742,False,False,53,-54.35526657104492,74.36610412597656,0.1655709594488144,424.0966300865448,8000.0,233.6863784790039,267.92430803203376,34.23792955302986,0,1
3164,0,18,37,-15.0,110.0,-14.900065422058105,114.3656997680664,0.18266402184963226,-14.900065422058105,114.3656997680664,0.18266402184963226,17,37,4.366843411981187,False,False,53,-54.33283615112305,74.36935424804688,0.1655554175376892,133.79449946400746,8000.0,233.12409210205078,268.6886799213092,35.564587819258406,0,1
3165,0,18,37,-15.0,110.0,-14.960951805114746,114.260009765625,0.18322575092315674,-14.960951805114746,114.260009765625,0.18322575092315674,17,37,4.260188724075984,False,False,53,-54.310523986816406,74.37259674072266,0.16550610959529877,-144.33994725970342,8000.0,232.63514709472656,269.4748288779063,36.83968178317974,0,1
3166,0,18,37,-15.0,110.0,-15.019797325134277,114.15953063964844,0.18364574015140533,-15.019797325134277,114.15953063964844,0.18364574015140533,17,37,4.15957775215906,False,False,53,-54.288330078125,74.37581634521484,0.1654263585805893,-406.46738604533584,8000.0,232.2297592163086,270.2726977414351,38.04293852512649,0,1
3167,0,18,37,-15.0,110.0,-15.076047897338867,114.06480407714844,0.18392685055732727,-15.076047897338867,114.06480407714844,0.18392685055732727,17,37,4.065515400080563,False,False,53,-54.26625061035156,74.3790283203125,0.16537794470787048,-648.9627480789695,8000.0,231.91725158691406,271.0718143378849,39.154562750970854,0,1
3168,0,18,37,-15.0,110.0,-15.12924861907959,113.97622680664062,0.1840178221464157,-15.12924861907959,113.97622680664062,0.1840178221464157,17,37,3.9783268874467175,False,False,53,-54.244285583496094,74.38221740722656,0.16535767912864685,-868.5346788134616,8000.0,231.705810546875,271.86176348026606,40.15595293339106,0,1
3169,0,18,37,-15.0,110.0,-15.179044723510742,113.8940658569336,0.18387851119041443,-15.179044723510742,113.8940658569336,0.18387851119041443,17,37,3.8981798202690707,False,False,53,-54.222434997558594,74.38539123535156,0.16536268591880798,-1062.2799234111435,8000.0,231.60244750976562,272.63254077215436,41.03009326238873,0,1
3170,0,18,37,-15.0,110.0,-15.225188255310059,113.81843566894531,0.18347984552383423,-15.225188255310059,113.81843566894531,0.18347984552383423,17,37,3.825070026575124,False,False,53,-54.20070266723633,74.3885498046875,0.1653316169977188,-1227.7977369526243,8000.0,231.6128692626953,273.3750496490274,41.76218038633209,0,1
3171,0,18,37,-15.0,110.0,-15.267539024353027,113.74933624267578,0.1828034520149231,-15.267539024353027,113.74933624267578,0.1828034520149231,17,37,3.7588694297878873,False,False,53,-54.179080963134766,74.39168548583984,0.16526798903942108,-1363.2363526615723,8000.0,231.74142456054688,274.08150092343215,42.34007636288527,0,1
3172,0,18,37,-15.0,110.0,-15.306060791015625,113.6866455078125,0.18184107542037964,-15.306060791015625,113.6866455078125,0.18184107542037964,17,37,3.6993280887306,False,False,53,-54.15757369995117,74.39481353759766,0.16523383557796478,-1467.3592466615582,8000.0,231.99102783203125,274.7457426112668,42.75471477923554,0,1
3173,0,18,37,-15.0,110.0,-15.34082317352295,113.63013458251953,0.18065278232097626,-15.34082317352295,113.63013458251953,0.18065278232097626,17,37,3.64609894583437,False,False,53,-54.13618087768555,74.39791870117188,0.16522616147994995,-1539.5820778727893,8000.0,232.36319732666016,275.3636174661606,43.00042013950042,0,1
3174,0,18,37,-15.0,110.0,-15.372105598449707,113.57930755615234,0.1792527735233307,-15.372105598449707,113.57930755615234,0.1792527735233307,17,37,3.5985976654701033,False,False,53,-54.114898681640625,74.40101623535156,0.1652422547340393,-1580.7088315982996,8000.0,232.85626983642578,275.9351612123165,43.07889137589069,0,1
3175,0,18,37,-15.0,110.0,-15.400262832641602,113.53359985351562,0.17766235768795013,-15.400262832641602,113.53359985351562,0.17766235768795013,17,37,3.556197162694994,False,False,53,-54.093727111816406,74.40409088134766,0.16522088646888733,-1592.1656929223836,8000.0,233.46723175048828,276.462541104267,42.99530935377874,0,1
3176,0,18,37,-15.0,110.0,-15.42561149597168,113.49250793457031,0.1759594827890396,-15.42561149597168,113.49250793457031,0.1759594827890396,17,37,3.5183457502837667,False,False,53,-54.072669982910156,74.40715026855469,0.1651657670736313,-1575.3638625839162,7976.174948684533,234.19313049316406,276.94804156668636,42.754911073522294,0,1
3177,0,18,37,-15.0,110.0,-15.44843864440918,113.45555877685547,0.1742730289697647,-15.44843864440918,113.45555877685547,0.1742730289697647,17,37,3.484534929958718,False,False,53,-54.051719665527344,74.41020202636719,0.1650802344083786,-1531.72334964221,7932.265232128522,235.03111267089844,277.3941285377316,42.363015866833166,0,1
3178,0,18,37,-15.0,110.0,-15.469001770019531,113.42234802246094,0.1726013869047165,-15.469001770019531,113.42234802246094,0.1726013869047165,17,37,3.4543347618787243,False,False,53,-54.030879974365234,74.4132308959961,0.16502606868743896,-1462.6315707574372,7881.140190600872,235.97836303710938,277.80326043237113,41.82489739526176,0,1
3179,0,18,37,-15.0,110.0,-15.487635612487793,113.39234924316406,0.17124612629413605,-15.487635612487793,113.39234924316406,0.17124612629413605,17,37,3.4272178043074724,False,False,53,-54.01015090942383,74.41624450683594,0.1650000810623169,-1370.1408546923858,7822.73405540021,237.0305404663086,278.179988430372,41.14944796406343,0,1
3180,0,18,37,-15.0,110.0,-15.504785537719727,113.3648452758789,0.17025628685951233,-15.504785537719727,113.3648452758789,0.17025628685951233,17,37,3.4024979308877743,False,False,53,-53.98952865600586,74.41924285888672,0.16499942541122437,-1257.2463104757157,7757.1998656207015,238.1809844970703,278.5317439141147,40.3507594170444,0,1
3181,0,18,37,-15.0,110.0,-15.520890235900879,113.33910369873047,0.16968007385730743,-15.520890235900879,113.33910369873047,0.16968007385730743,17,37,3.379488148926161,False,False,53,-53.96901321411133,74.42222595214844,0.16508032381534576,-1127.1310725720546,7684.774070395015,239.42237091064453,278.86650951702245,39.44413860637792,0,1
3182,0,18,37,-15.0,110.0,-15.536365509033203,113.31436920166016,0.16944634914398193,-15.536365509033203,113.31436920166016,0.16944634914398193,17,37,3.357488818178525,False,False,53,-53.9486083984375,74.4251937866211,0.16511695086956024,-983.1017632159787,7605.756348531155,240.74677276611328,279.1925009410986,38.445728174985334,0,1
3183,0,18,37,-15.0,110.0,-15.551591873168945,113.2898941040039,0.1695520430803299,-15.551591873168945,113.2898941040039,0.1695520430803299,17,37,3.335814264929283,False,False,53,-53.92831039428711,74.42814636230469,0.16511370241641998,-828.4778912276715,7520.50363390523,242.14584350585938,279.5178282420166,37.37198473615723,0,1
3184,0,18,37,-15.0,110.0,-15.566900253295898,113.26494598388672,0.16999571025371552,-15.566900253295898,113.26494598388672,0.16999571025371552,17,37,3.313796640544644,False,False,53,-53.90811538696289,74.43108367919922,0.16507454216480255,-666.4959756964195,7429.407868150669,243.61104583740234,279.8501959621038,36.23915012470144,0,1
3185,0,18,37,-15.0,110.0,-15.58257007598877,113.2387924194336,0.17065902054309845,-15.58257007598877,113.2387924194336,0.17065902054309845,17,37,3.290769549758547,False,False,53,-53.888031005859375,74.43400573730469,0.165061816573143,-500.3129461342128,7332.8945521338665,245.1336441040039,280.19690423689383,35.06326013288992,0,1
3186,0,18,37,-15.0,110.0,-15.598814964294434,113.21075439453125,0.17137663066387177,-15.598814964294434,113.21075439453125,0.17137663066387177,17,37,3.2661174417746643,False,False,53,-53.86804962158203,74.4369125366211,0.16507281363010406,-332.85501562799845,7231.412661146593,246.7050323486328,280.5644552381963,33.85942288956346,0,1
3187,0,18,37,-15.0,110.0,-15.615784645080566,113.18020629882812,0.1721167266368866,-15.615784645080566,113.18020629882812,0.1721167266368866,17,37,3.239275047325108,False,False,53,-53.84817123413086,74.43980407714844,0.1650463491678238,-166.82410009487603,7125.443799698363,248.31670379638672,280.9585923695806,32.64188857319385,0,1
3188,0,18,37,-15.0,110.0,-15.633563041687012,113.14655303955078,0.17279087007045746,-15.633563041687012,113.14655303955078,0.17279087007045746,17,37,3.2097037493354366,False,False,53,-53.828399658203125,74.44268035888672,0.16498611867427826,-4.6912383372273325,7015.479538293632,249.96044921875,281.38436773140825,31.423918512658247,0,1
3189,0,18,37,-15.0,110.0,-15.652168273925781,113.10926818847656,0.1734357327222824,-15.652168273925781,113.10926818847656,0.1734357327222824,17,37,3.1769280957219754,False,False,53,-53.80873107910156,74.44554901123047,0.1649542599916458,151.3517254518042,6902.034762944808,251.62841796875,281.84604663116437,30.21762866241437,0,1
3190,0,18,37,-15.0,110.0,-15.671558380126953,113.06791687011719,0.17402395606040955,-15.671558380126953,113.06791687011719,0.17402395606040955,17,37,3.1405580045381067,False,False,53,-53.78916549682617,74.44839477539062,0.16494789719581604,299.4208469965597,6785.653584243936,253.31324768066406,282.3471352419033,29.033887561239226,0,1
3191,0,18,37,-15.0,110.0,-15.69163703918457,113.0221176147461,0.17441153526306152,-15.69163703918457,113.0221176147461,0.17441153526306152,17,37,3.1002510658542826,False,False,53,-53.76970291137695,74.45122528076172,0.16490565240383148,437.87450801373734,6666.897135124118,255.00807189941406,282.8906271357357,27.88255523632165,0,1
3192,0,18,37,-15.0,110.0,-15.712258338928223,112.97157287597656,0.17464347183704376,-15.712258338928223,112.97157287597656,0.17464347183704376,17,37,3.055741693699324,False,False,53,-53.750343322753906,74.45404815673828,0.164889857172966,565.3493490528253,6546.347594347356,256.7066345214844,283.47897489105685,26.772340369572476,0,1
3193,0,18,37,-15.0,110.0,-15.733235359191895,112.91606140136719,0.1746406853199005,-15.733235359191895,112.91606140136719,0.1746406853199005,17,37,3.006833581778817,False,False,53,-53.731082916259766,74.45684814453125,0.1648978292942047,680.7251095961369,6424.608301702405,258.4032974243164,284.11425562148986,25.710958197173454,0,1
3194,0,18,37,-15.0,110.0,-15.754350662231445,112.85545349121094,0.17450642585754395,-15.754350662231445,112.85545349121094,0.17450642585754395,17,37,2.9534148983977433,False,False,53,-53.71192169189453,74.45964050292969,0.16486836969852448,783.1260766452456,6302.3083695114565,260.0931167602539,284.7982614277985,24.705144667544573,0,1
3195,0,18,37,-15.0,110.0,-15.77536392211914,112.7896957397461,0.17403756082057953,-15.77536392211914,112.7896957397461,0.17403756082057953,17,37,2.895443235858973,False,False,53,-53.69286346435547,74.46240997314453,0.16480518877506256,871.8717731931802,6180.101423354291,261.77178955078125,285.5326610851904,23.760871534409148,0,1
3196,0,18,37,-15.0,110.0,-15.796016693115234,112.71881103515625,0.17334327101707458,-15.796016693115234,112.71881103515625,0.17334327101707458,17,37,2.8329447613050123,False,False,53,-53.67390823364258,74.46517181396484,0.16477040946483612,946.4768689920488,6058.651700369437,263.43575286865234,286.31903739763106,22.88328452897872,0,1
3197,0,18,37,-15.0,110.0,-15.816049575805664,112.64289093017578,0.17240209877490997,-15.816049575805664,112.64289093017578,0.17240209877490997,17,37,2.7660096491115156,False,False,53,-53.65504837036133,74.4679183959961,0.16476115584373474,1006.5900459605909,5938.653199478438,265.08213806152344,287.1592007950044,22.077062733480943,0,1
3198,0,18,37,-15.0,110.0,-15.835199356079102,112.56211853027344,0.17142777144908905,-15.835199356079102,112.56211853027344,0.17142777144908905,17,37,2.694811556967475,False,False,53,-53.636287689208984,74.47064971923828,0.1647748500108719,1052.0358405513798,5820.8156815449875,266.7087631225586,288.0549317409962,21.346168618437616,0,1
3199,0,18,37,-15.0,110.0,-15.853214263916016,112.47671508789062,0.170375257730484,-15.853214263916016,112.47671508789062,0.170375257730484,18,37,2.6195595444148267,False,False,53,-53.61762619018555,74.47337341308594,0.1647503525018692,1082.6977101817974,5705.868911393764,268.31414794921875,289.0085384020213,20.694390452802566,0,1
3200,0,18,37,-15.0,110.0,-15.869857788085938,112.3869857788086,0.1694369912147522,-15.869857788085938,112.3869857788086,0.1694369912147522,18,37,2.540542005109978,False,False,53,-53.599063873291016,74.47607421875,0.16469146311283112,1098.5785348556888,5594.569041978082,269.8974914550781,290.0225915167184,20.125100061640296,0,1
3201,0,18,37,-15.0,110.0,-15.88491153717041,112.29327392578125,0.16878384351730347,-15.88491153717041,112.29327392578125,0.16878384351730347,18,37,2.4580833442512575,True,False,53,-53.580596923828125,74.478759765625,0.16471916437149048,1099.7179482955835,5487.690298929872,271.4586486816406,291.10023433097217,19.641585649331546,0,1
3202,0,19,37,-15.0,105.0,-15.978216171264648,111.62615966796875,0.17451408505439758,-15.978216171264648,111.62615966796875,0.17451408505439758,18,37,6.697977218768321,False,False,54,-53.38373947143555,74.50743865966797,0.1647542119026184,7770.854046024869,5977.276919070612,286.42635345458984,278.3978847353962,-8.028468719193654,0,1
3203,0,19,37,-15.0,105.0,-15.97854232788086,111.58126831054688,0.17584198713302612,-15.97854232788086,111.58126831054688,0.17584198713302612,18,37,6.653618388731278,False,False,54,-53.36640167236328,74.50997161865234,0.1648009866476059,7838.803660722973,5798.172332438366,287.5914611816406,278.4571203493841,-9.134340832256498,0,1
3204,0,19,37,-15.0,105.0,-15.974371910095215,111.52658081054688,0.17756399512290955,-15.974371910095215,111.52658081054688,0.17756399512290955,18,37,6.598913372350125,False,False,54,-53.34915542602539,74.51248168945312,0.1648057997226715,7895.807514961279,5608.997179152754,288.72743225097656,278.4911368768576,-10.236295374118981,0,1
3205,0,19,37,-15.0,105.0,-15.965873718261719,111.4631576538086,0.17935369908809662,-15.965873718261719,111.4631576538086,0.17935369908809662,18,37,6.534930672747287,False,False,54,-53.332000732421875,74.51498413085938,0.16477283835411072,7942.978284842938,5410.616803780445,289.8349914550781,278.49955199676725,-11.335439458310873,0,1
3206,0,19,37,-15.0,105.0,-15.953207015991211,111.39197540283203,0.1810937374830246,-15.953207015991211,111.39197540283203,0.1810937374830246,18,37,6.462658366782557,False,False,54,-53.31493377685547,74.51747131347656,0.1647646427154541,7981.378823432519,5203.7970489116115,290.9148635864258,278.48176101357376,-12.433102572852022,0,1
3207,0,19,37,-15.0,105.0,-15.936527252197266,111.31391143798828,0.1826784461736679,-15.936527252197266,111.31391143798828,0.1826784461736679,18,37,6.382989968726836,False,False,54,-53.29795455932617,74.51994323730469,0.1647787094116211,8000.0,4989.209977598259,291.9677200317383,278.43702908279977,-13.530690948938513,0,1
3208,0,19,37,-15.0,105.0,-15.915980339050293,111.22975158691406,0.18383631110191345,-15.915980339050293,111.22975158691406,0.18383631110191345,18,37,6.296731280290192,False,False,54,-53.28106689453125,74.52240753173828,0.16481277346611023,8000.0,4767.421585453409,292.99425506591797,278.36444932880414,-14.629805737113827,0,1
3209,0,19,37,-15.0,105.0,-15.891705513000488,111.14022064208984,0.18455812335014343,-15.891705513000488,111.14022064208984,0.18455812335014343,18,37,6.204631194153419,False,False,54,-53.26426696777344,74.52485656738281,0.16480602324008942,8000.0,4538.922478727207,293.99512481689453,278.26293953239633,-15.7321852844982,0,1
